Datetime,AEP,DAYTON,DOM,DUQ,PJME,PJMW,PJM_HOURLY_EST
2017-07-05T21:00:00Z,17794,2483,13527,2257,39475,6579,17794
2017-07-05T22:00:00Z,17299,2426,12916,2213,38310,6489,17299
2017-07-05T23:00:00Z,16291,2280,11936,2066,35467,5858,16291
2017-07-06T00:00:00Z,14963,2075,11008,1896,32447,5325,14963
2017-07-06T01:00:00Z,13913,1907,10393,1756,29839,5013,13913
2017-07-06T02:00:00Z,13232,1792,9911,1653,28133,4836,13232
2017-07-06T03:00:00Z,12821,1716,9628,1580,27129,4700,12821
2017-07-06T04:00:00Z,12478,1666,9508,1534,26624,4540,12478
2017-07-06T05:00:00Z,12533,1661,9616,1526,26898,4564,12533
2017-07-06T06:00:00Z,12946,1721,10022,1582,28217,4735,12946
2017-07-06T07:00:00Z,13523,1842,10671,1637,30319,5050,13523
2017-07-06T08:00:00Z,14174,1984,11319,1754,32449,5254,14174
2017-07-06T09:00:00Z,14929,2077,11962,1872,34015,5474,14929
2017-07-06T10:00:00Z,15524,2146,12469,1973,35237,5693,15524
2017-07-06T11:00:00Z,16237,2187,12992,2077,36114,5849,16237
2017-07-06T12:00:00Z,16773,2213,13598,2210,36793,6071,16773
2017-07-06T13:00:00Z,17260,2206,14183,2297,37169,6248,17260
2017-07-06T14:00:00Z,17712,2245,14801,2334,37598,6337,17712
2017-07-06T15:00:00Z,17960,2276,15224,2310,37794,6360,17960
2017-07-06T16:00:00Z,18252,2315,15635,2218,37858,6419,18252
2017-07-06T17:00:00Z,18268,2319,15954,2126,37933,6274,18268
2017-07-06T18:00:00Z,18232,2295,16094,2028,37897,6281,18232
2017-07-06T19:00:00Z,17898,2293,15844,1955,37355,6169,17898
2017-07-06T20:00:00Z,17642,2246,15361,1923,36633,6063,17642
2017-07-06T21:00:00Z,17215,2197,14788,1914,36510,5988,17215
2017-07-06T22:00:00Z,16874,2171,14272,1856,35833,5943,16874
2017-07-06T23:00:00Z,16089,2055,13099,1766,33589,5551,16089
2017-07-07T00:00:00Z,14803,1886,11890,1641,31110,5176,14803
2017-07-07T01:00:00Z,13822,1722,10935,1535,28958,4894,13822
2017-07-07T02:00:00Z,13084,1625,10326,1465,27532,4675,13084
2017-07-07T03:00:00Z,12642,1569,9899,1427,26654,4534,12642
2017-07-07T04:00:00Z,12386,1524,9694,1408,26237,4481,12386
2017-07-07T05:00:00Z,12395,1535,9804,1423,26553,4441,12395
2017-07-07T06:00:00Z,12849,1609,10238,1485,27906,4639,12849
2017-07-07T07:00:00Z,13437,1732,10792,1561,29937,4892,13437
2017-07-07T08:00:00Z,14187,1887,11615,1643,32226,5215,14187
2017-07-07T09:00:00Z,14917,2055,12475,1769,34029,5494,14917
2017-07-07T10:00:00Z,15793,2222,13307,1883,35477,5684,15793
2017-07-07T11:00:00Z,16634,2405,14094,1919,36571,6013,16634
2017-07-07T12:00:00Z,17406,2552,14738,2000,37519,6269,17406
2017-07-07T13:00:00Z,17995,2640,15244,2106,38497,6497,17995
2017-07-07T14:00:00Z,18408,2575,15749,2189,39728,6801,18408
2017-07-07T15:00:00Z,17887,2422,16172,2232,40993,6969,17887
2017-07-07T16:00:00Z,17432,2422,16551,2242,42397,6958,17432
2017-07-07T17:00:00Z,17383,2370,16858,2190,43747,6973,17383
2017-07-07T18:00:00Z,17234,2249,16971,2112,44579,6721,17234
2017-07-07T19:00:00Z,16798,2100,16681,2030,43916,6595,16798
2017-07-07T20:00:00Z,16230,1976,15937,1968,42166,6309,16230
2017-07-07T21:00:00Z,15654,1903,15102,1857,40284,6029,15654
2017-07-07T22:00:00Z,15329,1879,14329,1827,38733,5928,15329
2017-07-07T23:00:00Z,14518,1816,13239,1721,35848,5501,14518
2017-07-08T00:00:00Z,13452,1681,12058,1596,32864,5067,13452
2017-07-08T01:00:00Z,12437,1552,11061,1484,30090,4746,12437
2017-07-08T02:00:00Z,11811,1482,10289,1401,28042,4492,11811
2017-07-08T03:00:00Z,11461,1424,9786,1350,26656,4315,11461
2017-07-08T04:00:00Z,11246,1394,9434,1329,25737,4172,11246
2017-07-08T05:00:00Z,11230,1400,9269,1328,25361,4167,11230
2017-07-08T06:00:00Z,11287,1413,9283,1346,25352,4208,11287
2017-07-08T07:00:00Z,11371,1443,9404,1359,25853,4293,11371
2017-07-08T08:00:00Z,11706,1517,10151,1408,27731,4458,11706
2017-07-08T09:00:00Z,12367,1617,11192,1477,30347,4752,12367
2017-07-08T10:00:00Z,13227,1757,12461,1527,32833,5087,13227
2017-07-08T11:00:00Z,13876,1889,13589,1599,35230,5267,13876
2017-07-08T12:00:00Z,14454,1973,14510,1686,37206,5462,14454
2017-07-08T13:00:00Z,15104,2056,15123,1757,38632,5775,15104
2017-07-08T14:00:00Z,15506,2102,15520,1769,39682,5921,15506
2017-07-08T15:00:00Z,15921,2126,15888,1735,40551,6021,15921
2017-07-08T16:00:00Z,16226,2171,16209,1759,41294,6084,16226
2017-07-08T17:00:00Z,16403,2201,16408,1809,41854,6222,16403
2017-07-08T18:00:00Z,16370,2214,16406,1790,41768,6185,16370
2017-07-08T19:00:00Z,16208,2199,16015,1783,40707,6024,16208
2017-07-08T20:00:00Z,15746,2119,15352,1746,38980,5734,15746
2017-07-08T21:00:00Z,15032,2027,14474,1677,37181,5546,15032
2017-07-08T22:00:00Z,14606,1941,13849,1648,36130,5458,14606
2017-07-08T23:00:00Z,13806,1844,12680,1568,33730,5116,13806
2017-07-09T00:00:00Z,12698,1710,11585,1455,31036,4774,12698
2017-07-09T01:00:00Z,11780,1547,10626,1349,28477,4409,11780
2017-07-09T02:00:00Z,11185,1445,9813,1271,26524,4190,11185
2017-07-09T03:00:00Z,10752,1362,9296,1231,25144,4045,10752
2017-07-09T04:00:00Z,10439,1309,8973,1197,24203,3941,10439
2017-07-09T05:00:00Z,10276,1297,8754,1169,23679,3849,10276
2017-07-09T06:00:00Z,10312,1280,8638,1176,23283,3816,10312
2017-07-09T07:00:00Z,10263,1273,8609,1185,23370,3808,10263
2017-07-09T08:00:00Z,10717,1333,9218,1215,24876,4051,10717
2017-07-09T09:00:00Z,11534,1455,10226,1309,27118,4402,11534
2017-07-09T10:00:00Z,12416,1568,11212,1409,29165,4734,12416
2017-07-09T11:00:00Z,13214,1682,12070,1481,30984,4966,13214
2017-07-09T12:00:00Z,13891,1769,12766,1548,32472,5217,13891
2017-07-09T13:00:00Z,14500,1845,13345,1605,33580,5402,14500
2017-07-09T14:00:00Z,15035,1911,13827,1661,34565,5513,15035
2017-07-09T15:00:00Z,15453,1986,14286,1712,35585,5706,15453
2017-07-09T16:00:00Z,15896,2061,14746,1743,36777,5906,15896
2017-07-09T17:00:00Z,16426,2153,15048,1805,38016,6114,16426
2017-07-09T18:00:00Z,16767,2220,15273,1831,38913,6252,16767
2017-07-09T19:00:00Z,16739,2239,15194,1828,38803,6307,16739
2017-07-09T20:00:00Z,16341,2205,14582,1791,37659,6174,16341
2017-07-09T21:00:00Z,15780,2109,13903,1714,36052,5915,15780
2017-07-09T22:00:00Z,15403,2090,13424,1702,35014,5846,15403
2017-07-09T23:00:00Z,14549,1991,12332,1591,32436,5325,14549
2017-07-10T00:00:00Z,13539,1830,11165,1475,29483,4888,13539
2017-07-10T01:00:00Z,12583,1688,10132,1376,27045,4584,12583
2017-07-10T02:00:00Z,12020,1586,9524,1297,25478,4356,12020
2017-07-10T03:00:00Z,11594,1537,9186,1256,24564,4164,11594
2017-07-10T04:00:00Z,11469,1535,9037,1245,24117,4140,11469
2017-07-10T05:00:00Z,11570,1554,9121,1261,24454,4231,11570
2017-07-10T06:00:00Z,12161,1647,9503,1301,25711,4354,12161
2017-07-10T07:00:00Z,12971,1790,10100,1374,27699,4652,12971
2017-07-10T08:00:00Z,13714,1922,10985,1479,30466,4907,13714
2017-07-10T09:00:00Z,14446,2054,11899,1577,32607,5245,14446
2017-07-10T10:00:00Z,15060,2179,12832,1644,34604,5458,15060
2017-07-10T11:00:00Z,15621,2341,13869,1749,36847,5747,15621
2017-07-10T12:00:00Z,16295,2426,14563,1831,38682,6138,16295
2017-07-10T13:00:00Z,16911,2510,15248,1835,40541,6410,16911
2017-07-10T14:00:00Z,17592,2644,15885,1842,42379,6606,17592
2017-07-10T15:00:00Z,18139,2708,16259,1884,43758,6706,18139
2017-07-10T16:00:00Z,18151,2787,16732,1974,44937,6842,18151
2017-07-10T17:00:00Z,18227,2826,17110,1909,46094,6910,18227
2017-07-10T18:00:00Z,18183,2854,17159,1832,46588,6938,18183
2017-07-10T19:00:00Z,18139,2833,16764,1811,45875,6800,18139
2017-07-10T20:00:00Z,17675,2746,16192,1740,44328,6522,17675
2017-07-10T21:00:00Z,17213,2637,15562,1695,43081,6336,17213
2017-07-10T22:00:00Z,16869,2592,14963,1673,41691,6241,16869
2017-07-10T23:00:00Z,15998,2429,13640,1573,38539,5784,15998
2017-07-11T00:00:00Z,14811,2235,12431,1456,35145,5310,14811
2017-07-11T01:00:00Z,13772,2083,11445,1382,32379,5003,13772
2017-07-11T02:00:00Z,13100,1987,10752,1337,30575,4762,13100
2017-07-11T03:00:00Z,12649,1910,10219,1291,29395,4603,12649
2017-07-11T04:00:00Z,12337,1829,9955,1289,28690,4483,12337
2017-07-11T05:00:00Z,12299,1808,9892,1301,28797,4523,12299
2017-07-11T06:00:00Z,12858,1870,10295,1391,29976,4738,12858
2017-07-11T07:00:00Z,13625,1987,10841,1483,32118,4929,13625
2017-07-11T08:00:00Z,14450,2154,11691,1572,34859,5301,14450
2017-07-11T09:00:00Z,15315,2330,12633,1662,36926,5575,15315
2017-07-11T10:00:00Z,16098,2451,13441,1755,38988,5877,16098
2017-07-11T11:00:00Z,17193,2541,14367,1892,41205,6216,17193
2017-07-11T12:00:00Z,17973,2538,15093,1999,43394,6600,17973
2017-07-11T13:00:00Z,18640,2617,15727,2084,45038,6906,18640
2017-07-11T14:00:00Z,19204,2671,16187,2140,46374,7125,19204
2017-07-11T15:00:00Z,19541,2567,16601,2200,47032,7260,19541
2017-07-11T16:00:00Z,19454,2345,17115,2275,47681,7357,19454
2017-07-11T17:00:00Z,19287,2297,17332,2262,48426,7360,19287
2017-07-11T18:00:00Z,18986,2324,17257,2220,48936,7192,18986
2017-07-11T19:00:00Z,18731,2374,16868,2037,48206,7014,18731
2017-07-11T20:00:00Z,18400,2382,16377,1952,46883,6777,18400
2017-07-11T21:00:00Z,17763,2345,15852,1895,45630,6581,17763
2017-07-11T22:00:00Z,17519,2317,15303,1869,44037,6442,17519
2017-07-11T23:00:00Z,16401,2220,14076,1774,40575,6134,16401
2017-07-12T00:00:00Z,15201,2071,12877,1646,37133,5618,15201
2017-07-12T01:00:00Z,14235,1927,11922,1539,34162,5234,14235
2017-07-12T02:00:00Z,13558,1837,11236,1463,32198,4945,13558
2017-07-12T03:00:00Z,13005,1781,10786,1440,30876,4809,13005
2017-07-12T04:00:00Z,12792,1765,10516,1415,30206,4728,12792
2017-07-12T05:00:00Z,12883,1767,10556,1415,30277,4743,12883
2017-07-12T06:00:00Z,13353,1862,10909,1495,31493,4877,13353
2017-07-12T07:00:00Z,14137,2031,11490,1608,33624,5176,14137
2017-07-12T08:00:00Z,14865,2152,12406,1707,36518,5553,14865
2017-07-12T09:00:00Z,15589,2280,13213,1787,38980,5864,15589
2017-07-12T10:00:00Z,16413,2406,14280,1850,41442,6217,16413
2017-07-12T11:00:00Z,17587,2551,15397,1937,43895,6609,17587
2017-07-12T12:00:00Z,18608,2670,16394,2047,46037,6855,18608
2017-07-12T13:00:00Z,19581,2788,17219,2100,47655,7154,19581
2017-07-12T14:00:00Z,20148,2895,17951,2232,49098,7396,20148
2017-07-12T15:00:00Z,20435,2954,18232,2340,49909,7545,20435
2017-07-12T16:00:00Z,20426,3001,18346,2362,50196,7678,20426
2017-07-12T17:00:00Z,20483,3019,18549,2408,50499,7784,20483
2017-07-12T18:00:00Z,20313,3018,18593,2410,50853,7800,20313
2017-07-12T19:00:00Z,20208,2957,18329,2377,50292,7810,20208
2017-07-12T20:00:00Z,19773,2861,18015,2297,49046,7635,19773
2017-07-12T21:00:00Z,19297,2790,17421,2259,47725,7382,19297
2017-07-12T22:00:00Z,18986,2759,16776,2209,46231,7160,18986
2017-07-12T23:00:00Z,17815,2611,15410,2060,42684,6567,17815
2017-07-13T00:00:00Z,16488,2416,14041,1911,39022,6077,16488
2017-07-13T01:00:00Z,15101,2242,12955,1792,35963,5567,15101
2017-07-13T02:00:00Z,14408,2111,12243,1699,33934,5296,14408
2017-07-13T03:00:00Z,14072,2047,11676,1629,32514,5038,14072
2017-07-13T04:00:00Z,13724,1998,11369,1579,31673,4947,13724
2017-07-13T05:00:00Z,13771,1984,11313,1585,31669,4948,13771
2017-07-13T06:00:00Z,14223,2060,11574,1658,32817,5128,14223
2017-07-13T07:00:00Z,14913,2215,12237,1742,34890,5402,14913
2017-07-13T08:00:00Z,15777,2336,13105,1847,38291,5671,15777
2017-07-13T09:00:00Z,16471,2419,14131,1919,41402,6027,16471
2017-07-13T10:00:00Z,17228,2470,15225,1979,44358,6361,17228
2017-07-13T11:00:00Z,17988,2539,16442,2024,47337,6678,17988
2017-07-13T12:00:00Z,18590,2595,17422,2054,49815,6895,18590
2017-07-13T13:00:00Z,19003,2683,18165,2069,51314,7047,19003
2017-07-13T14:00:00Z,19274,2757,18669,2137,52075,7194,19274
2017-07-13T15:00:00Z,19362,2696,18797,2146,52210,7196,19362
2017-07-13T16:00:00Z,19186,2748,18830,2070,51891,7195,19186
2017-07-13T17:00:00Z,19061,2845,18817,2059,51429,7137,19061
2017-07-13T18:00:00Z,19093,2791,18753,2081,50135,7175,19093
2017-07-13T19:00:00Z,19006,2803,18595,2053,48566,7139,19006
2017-07-13T20:00:00Z,18720,2738,18141,2010,46948,7035,18720
2017-07-13T21:00:00Z,18231,2633,17652,1974,45697,6874,18231
2017-07-13T22:00:00Z,17952,2582,17027,1953,44086,6743,17952
2017-07-13T23:00:00Z,17041,2421,15671,1841,40821,6254,17041
2017-07-14T00:00:00Z,15675,2233,14355,1725,37417,5808,15675
2017-07-14T01:00:00Z,14606,2066,13268,1639,34542,5406,14606
2017-07-14T02:00:00Z,13879,1951,12418,1544,32509,5115,13879
2017-07-14T03:00:00Z,13275,1884,11825,1507,31192,4908,13275
2017-07-14T04:00:00Z,13027,1835,11481,1490,30371,4876,13027
2017-07-14T05:00:00Z,13100,1836,11419,1509,30370,4855,13100
2017-07-14T06:00:00Z,13600,1906,11215,1572,31502,4965,13600
2017-07-14T07:00:00Z,14301,2030,12100,1676,33368,5257,14301
2017-07-14T08:00:00Z,15051,2168,13009,1781,35516,5519,15051
2017-07-14T09:00:00Z,16103,2294,13974,1870,37356,5790,16103
2017-07-14T10:00:00Z,17030,2421,15099,1944,38887,6090,17030
2017-07-14T11:00:00Z,18057,2563,16223,2017,40228,6485,18057
2017-07-14T12:00:00Z,18721,2689,17141,2093,41336,6800,18721
2017-07-14T13:00:00Z,19295,2786,17882,2176,42148,7128,19295
2017-07-14T14:00:00Z,19804,2872,18419,2239,42884,7329,19804
2017-07-14T15:00:00Z,20018,2923,18713,2299,42889,7326,20018
2017-07-14T16:00:00Z,20009,2916,18902,2340,42907,7355,20009
2017-07-14T17:00:00Z,19716,2921,18397,2370,42310,7324,19716
2017-07-14T18:00:00Z,19479,2886,17572,2374,41218,7250,19479
2017-07-14T19:00:00Z,18986,2809,17111,2317,39941,7130,18986
2017-07-14T20:00:00Z,18243,2679,16502,2244,38711,6917,18243
2017-07-14T21:00:00Z,17355,2535,15756,2135,37984,6717,17355
2017-07-14T22:00:00Z,16974,2446,15085,2069,37169,6628,16974
2017-07-14T23:00:00Z,16029,2267,14028,1956,35017,6184,16029
2017-07-15T00:00:00Z,14667,2040,12933,1815,32615,5641,14667
2017-07-15T01:00:00Z,13725,1837,11967,1676,30331,5280,13725
2017-07-15T02:00:00Z,12830,1684,11221,1576,28769,4950,12830
2017-07-15T03:00:00Z,12344,1584,10645,1510,27619,4725,12344
2017-07-15T04:00:00Z,11960,1506,10313,1444,26966,4577,11960
2017-07-15T05:00:00Z,11739,1483,10115,1400,26792,4534,11739
2017-07-15T06:00:00Z,11835,1493,10159,1405,27102,4586,11835
2017-07-15T07:00:00Z,11919,1497,10215,1400,27624,4562,11919
2017-07-15T08:00:00Z,12335,1572,10800,1467,29253,4789,12335
2017-07-15T09:00:00Z,13142,1696,11825,1572,31721,5178,13142
2017-07-15T10:00:00Z,14163,1832,12906,1666,34020,5572,14163
2017-07-15T11:00:00Z,15018,1941,13915,1771,36159,5916,15018
2017-07-15T12:00:00Z,15686,2042,14765,1827,37993,6071,15686
2017-07-15T13:00:00Z,16211,2121,15393,1850,39320,6292,16211
2017-07-15T14:00:00Z,16628,2185,15835,1883,40154,6369,16628
2017-07-15T15:00:00Z,17035,2251,16063,1918,40754,6465,17035
2017-07-15T16:00:00Z,17317,2298,16302,1936,41370,6566,17317
2017-07-15T17:00:00Z,17661,2360,16292,1971,41933,6715,17661
2017-07-15T18:00:00Z,17864,2392,16291,2004,42029,6756,17864
2017-07-15T19:00:00Z,17607,2393,16087,1977,41452,6657,17607
2017-07-15T20:00:00Z,17074,2322,15465,1916,39883,6460,17074
2017-07-15T21:00:00Z,16277,2223,14804,1837,38299,6154,16277
2017-07-15T22:00:00Z,15820,2126,14293,1796,37241,5993,15820
2017-07-15T23:00:00Z,14937,2003,13266,1686,34814,5557,14937
2017-07-16T00:00:00Z,13637,1830,12177,1590,31935,5036,13637
2017-07-16T01:00:00Z,12579,1674,11184,1463,29330,4677,12579
2017-07-16T02:00:00Z,11850,1562,10409,1379,27381,4400,11850
2017-07-16T03:00:00Z,11226,1486,9916,1328,25911,4224,11226
2017-07-16T04:00:00Z,10922,1429,9514,1293,24892,4113,10922
2017-07-16T05:00:00Z,10771,1413,9308,1261,24303,4069,10771
2017-07-16T06:00:00Z,10802,1404,9201,1270,24007,4050,10802
2017-07-16T07:00:00Z,10786,1419,9185,1265,24061,4013,10786
2017-07-16T08:00:00Z,11181,1456,9852,1309,25711,4223,11181
2017-07-16T09:00:00Z,12185,1610,10965,1408,28247,4599,12185
2017-07-16T10:00:00Z,13211,1763,12117,1525,30865,5008,13211
2017-07-16T11:00:00Z,14155,1911,13080,1625,33185,5341,14155
2017-07-16T12:00:00Z,15036,2033,13901,1731,35272,5688,15036
2017-07-16T13:00:00Z,15779,2153,14546,1819,37025,5921,15779
2017-07-16T14:00:00Z,16552,2239,15110,1870,38485,6186,16552
2017-07-16T15:00:00Z,17198,2316,15504,1947,39801,6462,17198
2017-07-16T16:00:00Z,17773,2412,15808,1984,41153,6602,17773
2017-07-16T17:00:00Z,18176,2501,16025,2082,42335,6845,18176
2017-07-16T18:00:00Z,18450,2568,16093,2134,43194,6948,18450
2017-07-16T19:00:00Z,18391,2578,15897,2124,43070,6950,18391
2017-07-16T20:00:00Z,17891,2554,15346,2081,41896,6766,17891
2017-07-16T21:00:00Z,17127,2454,14804,2015,40498,6519,17127
2017-07-16T22:00:00Z,16786,2379,14260,1965,39376,6363,16786
2017-07-16T23:00:00Z,15844,2238,13144,1851,36648,5878,15844
2017-07-17T00:00:00Z,14640,2060,11884,1708,33569,5369,14640
2017-07-17T01:00:00Z,13541,1913,11020,1581,30975,4954,13541
2017-07-17T02:00:00Z,12876,1820,10331,1482,29004,4726,12876
2017-07-17T03:00:00Z,12379,1726,9918,1440,27788,4554,12379
2017-07-17T04:00:00Z,12017,1678,9689,1419,27238,4554,12017
2017-07-17T05:00:00Z,12126,1691,9748,1440,27445,4512,12126
2017-07-17T06:00:00Z,12698,1765,10155,1497,28809,4703,12698
2017-07-17T07:00:00Z,13347,1897,10739,1559,30732,4876,13347
2017-07-17T08:00:00Z,14162,2048,11478,1656,33750,5340,14162
2017-07-17T09:00:00Z,15001,2178,12240,1789,36548,5694,15001
2017-07-17T10:00:00Z,15852,2306,13077,1928,39246,6091,15852
2017-07-17T11:00:00Z,16830,2445,14057,2046,42022,6524,16830
2017-07-17T12:00:00Z,17834,2581,14889,2167,44293,7010,17834
2017-07-17T13:00:00Z,18721,2697,15622,2263,45954,7349,18721
2017-07-17T14:00:00Z,19376,2813,16271,2336,47160,7670,19376
2017-07-17T15:00:00Z,19905,2887,16690,2396,47825,7833,19905
2017-07-17T16:00:00Z,20188,2926,17050,2435,48078,7934,20188
2017-07-17T17:00:00Z,20350,2939,17143,2480,47918,7917,20350
2017-07-17T18:00:00Z,20410,2935,17006,2478,47118,7848,20410
2017-07-17T19:00:00Z,20149,2931,16747,2459,45716,7745,20149
2017-07-17T20:00:00Z,19641,2842,16069,2377,44083,7489,19641
2017-07-17T21:00:00Z,18852,2745,15472,2273,42747,7166,18852
2017-07-17T22:00:00Z,18341,2687,14863,2204,41253,6965,18341
2017-07-17T23:00:00Z,17055,2494,13656,2049,37998,6519,17055
2017-07-18T00:00:00Z,15604,2265,12436,1824,34727,5876,15604
2017-07-18T01:00:00Z,14421,2084,11411,1699,32014,5433,14421
2017-07-18T02:00:00Z,13573,1946,10797,1590,29985,5143,13573
2017-07-18T03:00:00Z,12940,1841,10330,1508,28750,4921,12940
2017-07-18T04:00:00Z,12567,1788,10034,1470,28074,4818,12567
2017-07-18T05:00:00Z,12749,1780,10059,1470,28256,4767,12749
2017-07-18T06:00:00Z,13069,1865,10444,1500,29579,4918,13069
2017-07-18T07:00:00Z,13705,1991,11015,1587,31748,5218,13705
2017-07-18T08:00:00Z,14528,2150,11882,1685,34515,5535,14528
2017-07-18T09:00:00Z,15439,2328,12757,1806,36898,5965,15439
2017-07-18T10:00:00Z,16566,2508,13713,1941,39095,6273,16566
2017-07-18T11:00:00Z,17816,2703,14699,2076,41606,6750,17816
2017-07-18T12:00:00Z,18996,2851,15534,2214,44195,7202,18996
2017-07-18T13:00:00Z,19907,2993,16234,2313,46344,7591,19907
2017-07-18T14:00:00Z,20686,3092,16816,2396,48239,7864,20686
2017-07-18T15:00:00Z,20971,3122,17039,2493,49673,7975,20971
2017-07-18T16:00:00Z,21173,3113,17088,2552,50301,8129,21173
2017-07-18T17:00:00Z,21053,3126,17183,2556,50717,8147,21053
2017-07-18T18:00:00Z,20952,3133,16952,2552,50662,8203,20952
2017-07-18T19:00:00Z,20883,3100,16503,2541,49825,8129,20883
2017-07-18T20:00:00Z,20496,3057,16103,2496,48116,7916,20496
2017-07-18T21:00:00Z,19744,2953,15508,2383,46528,7584,19744
2017-07-18T22:00:00Z,19320,2883,14921,2321,44909,7384,19320
2017-07-18T23:00:00Z,17919,2678,13682,2168,41354,6725,17919
2017-07-19T00:00:00Z,16339,2434,12401,1998,37631,6044,16339
2017-07-19T01:00:00Z,15179,2268,11416,1853,34638,5573,15179
2017-07-19T02:00:00Z,14214,2094,10628,1749,32489,5307,14214
2017-07-19T03:00:00Z,13661,1969,10173,1662,30946,5065,13661
2017-07-19T04:00:00Z,13292,1902,9856,1616,30112,4882,13292
2017-07-19T05:00:00Z,13089,1893,9836,1604,30064,4893,13089
2017-07-19T06:00:00Z,13531,1962,10256,1645,31249,5045,13531
2017-07-19T07:00:00Z,14123,2077,10788,1714,33355,5270,14123
2017-07-19T08:00:00Z,14926,2217,11657,1836,36379,5630,14926
2017-07-19T09:00:00Z,15967,2383,12593,1978,39355,6062,15967
2017-07-19T10:00:00Z,17061,2565,13529,2137,42211,6426,17061
2017-07-19T11:00:00Z,18300,2722,14623,2271,44955,6923,18300
2017-07-19T12:00:00Z,19396,2841,15568,2400,47277,7405,19396
2017-07-19T13:00:00Z,20270,2966,16407,2496,49203,7756,20270
2017-07-19T14:00:00Z,20943,3043,17089,2600,51046,8037,20943
2017-07-19T15:00:00Z,21277,3077,17562,2661,52313,8194,21277
2017-07-19T16:00:00Z,21513,3100,17852,2682,53072,8300,21513
2017-07-19T17:00:00Z,21678,3107,18131,2668,53598,8315,21678
2017-07-19T18:00:00Z,21430,3113,18219,2669,53887,8309,21430
2017-07-19T19:00:00Z,21438,3094,17952,2641,53198,8266,21438
2017-07-19T20:00:00Z,21176,3065,17436,2587,51440,8115,21176
2017-07-19T21:00:00Z,20321,2934,16876,2485,49781,7754,20321
2017-07-19T22:00:00Z,19780,2845,16148,2418,47960,7526,19780
2017-07-19T23:00:00Z,18377,2655,14780,2257,44161,6969,18377
2017-07-20T00:00:00Z,16912,2424,13447,2099,40440,6374,16912
2017-07-20T01:00:00Z,15665,2232,12336,1952,37185,5871,15665
2017-07-20T02:00:00Z,14834,2107,11575,1853,34856,5596,14834
2017-07-20T03:00:00Z,14019,1986,10972,1777,33332,5316,14019
2017-07-20T04:00:00Z,13619,1921,10653,1704,32296,5166,13619
2017-07-20T05:00:00Z,13667,1918,10550,1699,32131,5100,13667
2017-07-20T06:00:00Z,14061,1995,10880,1729,33171,5253,14061
2017-07-20T07:00:00Z,14824,2138,11430,1769,35125,5527,14824
2017-07-20T08:00:00Z,15654,2286,12365,1892,38215,5865,15654
2017-07-20T09:00:00Z,16517,2411,13293,2033,41238,6302,16517
2017-07-20T10:00:00Z,17478,2549,14460,2200,44316,6727,17478
2017-07-20T11:00:00Z,18697,2692,15686,2352,47524,7317,18697
2017-07-20T12:00:00Z,19722,2811,16818,2467,50292,7670,19722
2017-07-20T13:00:00Z,20356,2966,17670,2547,52237,7995,20356
2017-07-20T14:00:00Z,20878,3007,18307,2595,53645,8208,20878
2017-07-20T15:00:00Z,20980,2841,18579,2611,54365,8256,20980
2017-07-20T16:00:00Z,20980,2746,18704,2614,54924,8273,20980
2017-07-20T17:00:00Z,20998,2817,18775,2629,55218,8305,20998
2017-07-20T18:00:00Z,20963,2889,18740,2544,54991,8202,20963
2017-07-20T19:00:00Z,20957,2962,18494,2440,54126,8060,20957
2017-07-20T20:00:00Z,20575,2939,17958,2372,52357,7823,20575
2017-07-20T21:00:00Z,19946,2867,17416,2306,50505,7556,19946
2017-07-20T22:00:00Z,19616,2827,16721,2270,47970,7356,19616
2017-07-20T23:00:00Z,18545,2693,15419,2136,44033,6897,18545
2017-07-21T00:00:00Z,17057,2486,14126,1980,40415,6319,17057
2017-07-21T01:00:00Z,15988,2332,13063,1835,37383,5830,15988
2017-07-21T02:00:00Z,15161,2215,12248,1746,35056,5512,15161
